StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
36	75	GO:0043588	required for normal development of skin	skin development		C1655760
102	118	GO:0008181	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
102	118	GO:0051726	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
176	197	GO:0016055	Wnt signaling pathway	Wnt signaling pathway	Wnt Signaling Pathway	C1520113
218	229	GO:0032502	development	development	Biologic Development	C0678723
234	248	GO:0007048	tumorigenesis.	oncogenesis	Neoplastic Cell Transformation	C0007621
339	368	GO:0009790	leads to embryonic lethality.	embryo development	Embryonic Development	C0013936
402	413	GO:0032502	development	development	Biologic Development	C0678723
460	504	GO:0007618	mated with a strain carrying cre recombinase	mating		C1260875
588	592	GO:0005623	cell	cell	Cells	C0007634
743	749	GO:0040007	growth	growth	Growth	C0018270
881	887	GO:0040007	growth	growth	Growth	C0018270
947	962	GO:0009289	hair follicles,	pilus	Bacterial Fimbria	C0031921
963	969	GO:0097187	teeth,	dentinogenesis	Dentinogenesis	C0011435
1024	1034	GO:0036074	metaplasia	metaplasia	Metaplasia	C0025568
1109	1146	GO:0042640	the aberrant growth of hair follicles	hair growth	Hair growth	C0232407
1240	1252	GO:0007567	the apc gene	parturition	Birth	C0005615
1240	1252	GO:0000003	the apc gene	reproduction	Reproduction	C0035150
1256	1282	GO:0009790	crucial in embryonic cells	embryo development	Embryonic Development	C0013936
1305	1309	GO:0005623	cell	cell	Cells	C0007634
1339	1397	GO:0060485	epithelial-mesenchymal interactions for their development.	mesenchyme development		C2752709
1575	1603	GO:0007567	linked to a genetic mutation	parturition	Birth	C0005615
1575	1603	GO:0000003	linked to a genetic mutation	reproduction	Reproduction	C0035150
1611	1627	GO:0008181	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
1611	1627	GO:0051726	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
1737	1794	GO:0043473	congenital hypertrophy of the retinal pigment epithelium,	pigmentation	Pigmentation	C0031911
1995	2006	GO:0032502	development	development	Biologic Development	C0678723
2102	2110	GO:0007567	the gene	parturition	Birth	C0005615
2102	2110	GO:0000003	the gene	reproduction	Reproduction	C0035150
2160	2174	GO:0007618	mated with k14	mating		C1260875
2381	2387	GO:0040007	growth	growth	Growth	C0018270
2438	2449	GO:0032502	development	development	Biologic Development	C0678723
2538	2543	GO:0097187	teeth	dentinogenesis	Dentinogenesis	C0011435
2604	2615	GO:0032502	development	development	Biologic Development	C0678723
2787	2808	GO:0016055	Wnt signaling pathway	Wnt signaling pathway	Wnt Signaling Pathway	C1520113
2883	2921	GO:0050789	alterations in beta-catenin regulation	regulation of biological process	Regulation of biological process	C1327622
3011	3018	GO:0005829	cytosol	cytosol	Cytoplasmic matrix	C1383501
3075	3089	GO:0005634	to the nucleus	cell nucleus	Cell Nucleus	C0007610
3125	3150	GO:0007048	leading to tumorigenesis.	oncogenesis	Neoplastic Cell Transformation	C0007621
3196	3200	GO:0005623	cell	cell	Cells	C0007634
3276	3326	GO:0008574	kinesin superfamily-associated protein 3 (kifap3),	kinesin activity		C1622129
3341	3352	GO:0005874	microtubule	microtubule	Microtubules	C0026046
3477	3481	GO:0005623	cell	cell	Cells	C0007634
3531	3557	GO:0005856	cytoskeletal organization,	cytoskeleton	Cytoskeleton	C0010853
3558	3591	GO:0050789	regulation of plakoglobin levels,	regulation of biological process	Regulation of biological process	C1327622
3592	3620	GO:0051726	regulation of the cell cycle	cell cycle regulation	Cell Cycle Control	C1155872
3625	3634	GO:0097194	apoptosis	apoptosis	Apoptosis	C0162638
3625	3634	GO:0006915	apoptosis	apoptosis	Apoptosis	C0162638
3651	3680	GO:0098722	asymmetric stem cell division	asymmetric stem cell division	Asymmetric Stem Cell Division	C3178900
3686	3714	GO:0030010	control of cell polarization	establishment of cell polarity		C1156002
3732	3748	GO:0008181	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
3732	3748	GO:0051726	tumor suppressor	tumor suppressor	tumor suppressor activity	C1325410
3755	3779	GO:0043025	somatic mutations in apc	neuron cell body	Cell body of neuron	C0599444
3850	3894	GO:0030849	autosomal dominant germline mutations in apc	autosome	Autosome	C0596142
4297	4354	GO:0043473	congenital hypertrophy of the retinal pigment epithelium,	pigmentation	Pigmentation	C0031911
4459	4485	GO:0007567	the importance of apc gene	parturition	Birth	C0005615
4459	4485	GO:0000003	the importance of apc gene	reproduction	Reproduction	C0035150
4641	4662	GO:0032502	developmental process	developmental process	Developmental process	C1511806
4696	4741	GO:0023051	the importance of regulation of wnt signaling	regulation of signaling		C2756011
4745	4772	GO:0009880	embryonic pattern formation	embryonic pattern formation	Embryonic Pattern Formation	C1160140
4777	4790	GO:0009653	morphogenesis	morphogenesis	Morphogenesis	C0026559
4843	4854	GO:0032502	development	development	Biologic Development	C0678723
4843	4857	GO:0032502	in development	development	Biologic Development	C0678723
5266	5279	GO:0009790	mouse embryos	embryo development	Embryonic Development	C0013936
5289	5328	GO:0007567	homozygous for the genetic modification	parturition	Birth	C0005615
