StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
0	11	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
16	59	GO:0004386	helicase actions of mouse mcm4/6/7 helicase	helicase activity		C1149627
118	148	GO:0006271	elongation of dna replication.	DNA strand elongation involved in DNA replication		C1155654
190	241	GO:0016887	atpase activities of the mammalian mcm4/6/7 complex	adenosinetriphosphatase activity		C1148926
353	369	GO:0004386	helicase actions	helicase activity		C1149627
839	844	GO:0005488	binds	binding	Binding 	C1167622
1092	1111	GO:0000732	strand displacement	strand displacement		C1158517
1336	1388	GO:0000496	difficulties in unwinding stably base-paired duplex.	base pairing	Base Pairing	C0600436
1464	1524	GO:0006260	substrate preference of the eukaryotic replicative helicase.	DNA replication	DNA Replication	C0598312
1696	1714	GO:0000166	nucleotide binding	nucleotide binding		C1148916
1716	1727	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
1732	1746	GO:0006200	ATP hydrolysis	ATP hydrolysis	ATP Hydrolysis	C1510699
1750	1786	GO:0032508	required for unwinding of duplex dna	DNA duplex unwinding		C1819424
2393	2413	GO:0097373	the mcm4/6/7 complex	MCM core complex		C3546515
2453	2474	GO:0003678	DNA helicase activity	DNA helicase activity		C1148735
2559	2576	GO:0004386	helicase activity	helicase activity		C1149627
2613	2630	GO:0004386	helicase activity	helicase activity		C1149627
2759	2768	GO:0000785	chromatin	chromatin	chromatin location	C1325550
2800	2852	GO:0007567	genetic characterization in saccharomyces cerevisiae	parturition	Birth	C0005615
2800	2852	GO:0000003	genetic characterization in saccharomyces cerevisiae	reproduction	Reproduction	C0035150
2959	2984	GO:0006260	as a replicative helicase	DNA replication	DNA Replication	C0598312
3077	3101	GO:0097373	mouse mcm4/6/7 complexes	MCM core complex		C3546515
3216	3221	GO:0005488	binds	binding	Binding 	C1167622
3405	3419	GO:0006200	ATP hydrolysis	ATP hydrolysis	ATP Hydrolysis	C1510699
3589	3639	GO:0006260	a crucial role in selection of replication origins	DNA replication	DNA Replication	C0598312
3704	3742	GO:0004386	the mode of action of the mcm helicase	helicase activity		C1149627
3778	3805	GO:0006260	function at the replication	DNA replication	DNA Replication	C0598312
3829	3838	GO:0007610	conducted	behavior	Behavior	C0004927
3839	3875	GO:0004386	detailed analyses of helicase action	helicase activity		C1149627
3880	3891	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
4261	4297	GO:0005488	binds to single-stranded dna region,	binding	Binding 	C1167622
4551	4611	GO:0006260	required for completion of replication of the entire genome.	DNA replication	DNA Replication	C0598312
4684	4693	GO:0003887	sequenase	sequenase	sequenase activity	C2257064
4810	4817	GO:0004530	dnase i	deoxyribonuclease I activity		C1148702
4826	4841	GO:0003887	Klenow fragment	Klenow fragment	Klenow fragment - genetic function	C2257063
4908	4917	GO:0042571	(antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
4961	4975	GO:0016887	SV40 T-antigen	SV40 T-antigen		C2243368
5022	5026	GO:0005623	cell	cell	Cells	C0007634
5171	5174	GO:0060292	ltd	long term synaptic depression	Long-Term Synaptic Depression	C1136140
5323	5361	GO:0097373	purification of mouse mcm4/6/7 complex	MCM core complex		C3546515
5498	5502	GO:0005623	cell	cell	Cells	C0007634
5584	5588	GO:0005623	cell	cell	Cells	C0007634
5684	5688	GO:0005623	cell	cell	Cells	C0007634
5855	5889	GO:0097373	the recombinant mcm4/6/7 complexes	MCM core complex		C3546515
